Date,Event Name,Placement,Earning
15-May-2003,"$ 3,000 No Limit Hold'em34th World Series of Poker - WSOP 2003, Las Vegas",1st,"$ 1,999"
30-Apr-2003,"$ 1,500 Limit Omaha34th World Series of Poker - WSOP 2003, Las Vegas",3rd,"$ 303,705"
23-Apr-2003,"$ 2,000 H.O.R.S.E.34th World Series of Poker - WSOP 2003, Las Vegas",12th,"$ 1,850"
09-Feb-2003,"$ 1,000 + 60 Omaha Hi/Lo2003 L.A. Poker Classic, Los Angeles",1st,"$ 19,555"
12-Dec-2002,"No Limit Hold'em2002 United States Poker Championship, Atlantic City",8th,"$ 316,550"
04-Dec-2002,"$ 1,000 + 60 Pot Limit Hold'emBellagio Five Diamond Poker Classic - 2002, Las Vegas",3rd,$ 987
07-Nov-2002,"$ 200 + 20 Seven Card Stud3rd Annual 49'er Gold Rush Bonanza, San Francisco",8th,"$ 2,175"
30-Aug-2002,"$ 5,000 + 80 No Limit Hold'em Championship - WPT2002 Legends of Poker, Los Angeles (Bell Gardens)",8th,"$ 1,575"
01-Aug-2002,"$ 100 + 20 Limit Hold'em2002 Legends of Poker, Los Angeles (Bell Gardens)",6th,"$ 8,092"
26-Apr-2002,"$ 2,500 No Limit Hold'em - Gold Bracelet Match Play33rd World Series of Poker - WSOP 2002, Las Vegas",2nd,"$ 9,225"
17-Mar-2002,"$ 8,000 Limit Hold'em - Final ResultsParty Poker Million, Cruise",3rd,$ 755
06-Feb-2002,"$ 300 + 30 Pot Limit Hold'em2002 L.A. Poker Classic, Los Angeles",10th,"$ 16,450"
22-Jan-2002,"$ 300 + 30 Limit Texas Hold'emThe Third Annual Jack Binion World Poker Open, Tunica",2nd,"$ 53,932"
07-Dec-2001,"$ 1,000 + 60 No Limit Hold'em2001 United States Poker Championship, Atlantic City",12th,"$ 8,040"
27-Jul-2001,"$ 2,000 Championship EventTournament Of Champions, Las Vegas",19th,"$ 10,657"
19-Jun-2001,"$ 500 + 40 Omaha Hi Lo SplitCalifornia State Poker Championship 2001, Los Angeles",5th,"$ 1,675"
06-Jun-2001,"ATS 10,000 + 500 World Heads Up Poker ChampionshipsAustrian Masters 2001, Vienna Simmering",3rd,"$ 1,755"
14-May-2001,"$ 10,000 Championship Event - No Limit Hold'em32nd World Series of Poker - WSOP 2001, Las Vegas",5th,"$ 20,925"
05-May-2001,"$ 1,500 + 90 Limit Ace to Five Draw32nd World Series of Poker - WSOP 2001, Las Vegas",15th,"$ 5,130"
29-Apr-2001,"$ 3,000 + 120 Texas Hold'em (limit)32nd World Series of Poker - WSOP 2001, Las Vegas",6th,"$ 2,552"
24-Apr-2001,"$ 2,000 + 100 Texas Hold'em (no limit)32nd World Series of Poker - WSOP 2001, Las Vegas",1st,"$ 4,080"
16-Feb-2001,"$ 500 + 40 Limit Hold'em2001 L.A. Poker Classic, Los Angeles",17th,"$ 22,000"
09-Dec-2000,"$ 1,000 + 60 Omaha Hi-Lo Split2000 United States Poker Championship, Atlantic City",8th,"$ 153,000"
07-Dec-2000,"$ 1,000 + 60 Seven Card Stud2000 United States Poker Championship, Atlantic City",9th,"$ 2,640"
06-Sep-2000,"$ 100 + 20 No Limit Hold'emFall Pot of Gold, Reno",1st,"$ 21,200"
31-Jul-2000,"$ 500 + 40 Half Pot Limit Hold'em & Half Pot Limit OmahaGlobal Pot Limit No Limit Open, Los Angeles (Bell Gardens)",1st,"$ 3,920"
08-Jun-2000,"$ 300 + 30 No Limit Hold'em Championship Event2000 Peppermill Summer Tournament, Reno",7th,"$ 63,000"
02-May-2000,"$ 2,000 + 70 Pot Limit Hold'em31st World Series of Poker - WSOP 2000, Las Vegas",6th,"$ 12,375"
07-Apr-2000,"$ 1,000 + 60 No Limit Hold'emThe First Annual Jack Binion World Poker Open, Tunica",1st,"$ 14,850"
21-Feb-2000,"$ 1,000 + 60 Omaha Hi-Lo Split2000 L.A. Poker Classic, Los Angeles",3rd,"$ 117,000"
22-Jan-2000,"$ 1,500 + 70 No Limit Hold'emCarnivale of Poker III, Las Vegas",6th,"$ 48,000"
24-Aug-1999,"$ 1,000 + 60 Omaha Hi-Lo1999 Legends of Poker, Los Angeles (Bell Gardens)",8th,"$ 19,050"
12-Aug-1999,"$ 300 + 30 Lowball1999 Legends of Poker, Los Angeles (Bell Gardens)",5th,"$ 12,500"
04-May-1999,"$ 2,500 Omaha 8 or Better30th World Series of Poker - WSOP 1999, Las Vegas",5th,"$ 9,525"
17-Feb-1999,"$ 500 + 40 Pot Limit Hold'emLA Poker Classic VIII, Los Angeles",6th,"$ 93,900"
18-Jan-1999,"$ 500 + 40 Pot-Limit Hold'emCarnivale of Poker II, Las Vegas",9th,"$ 50,000"
28-Apr-1998,"$ 2,000 Omaha 8 or Better29th World Series of Poker - WSOP 1998, Las Vegas",14th,"$ 138,000"
28-Mar-1998,"$ 1,000 + 60 Limit Hold'em1998 Four Queens Poker Classic, Las Vegas",1st,"$ 173,000"
22-Jan-1998,"$ 5,000 + 80 Championship Event - No Limit Hold'emCarnivale of Poker, Las Vegas",2nd,"$ 27,500"
17-Aug-1997,"$ 1,000 + 60 No Limit Hold'emHall of Fame Poker Classic 1997, Las Vegas",8th,"$ 6,700"
10-May-1997,"$ 10,000 No Limit Hold'em World Championship28th World Series of Poker - WSOP 1997, Las Vegas",21st,"$ 84,000"
05-Apr-1997,"$ 1,000 + 60 No Limit Hold'emBay 101 Shooting Star, San Jose",7th,"$ 2,160"
20-Nov-1996,"$ 7,500 + 100 No Limit Hold'em Championship Event1996 United States Poker Championship, Atlantic City",3rd,"$ 80,400"
03-May-1996,"$ 2,500 Omaha 8 or Better27th World Series of Poker - WSOP 1996, Las Vegas",6th,"$ 12,420"
06-Feb-1996,"$ 500 + 40 Pot Limit OmahaAmarillo Slim's Superbowl of Poker, Los Angeles (Bell Gardens)",1st,"$ 12,750"
16-Dec-1995,"$ 1,500 + 60 Limit Hold'emHall of Fame Poker Classic 1995, Las Vegas",1st,"$ 1,785"
25-Aug-1995,"$ 2,000 + 55 Pot Limit Hold'em1995 Legends of Poker, Los Angeles (Bell Gardens)",1st,"$ 2,424"
27-Feb-1995,"$ 1,000 + 50 Deuce to Seven DrawLA Poker Classic IV, Los Angeles",2nd,"$ 2,175"
11-Jan-1995,"$ 2,500 + 60 Deuce to Seven DrawQueens Poker Classic V, Las Vegas",4th,"$ 33,000"
13-Sep-1994,"$ 1,000 + 50 Deuce To 7 LowballQueens Poker Classic Summer Edition, Las Vegas",3rd,"$ 78,000"
19-Apr-1994,"$ 1,500 No Limit Hold'em25th World Series of Poker - WSOP 1994, Las Vegas",2nd,"$ 6,155"
25-Aug-1993,"$ 1,000 + 50 Omaha Hi/LoJim Brady Month, Los Angeles (Bell Gardens)",1st,"$ 9,291"
28-Apr-1993,"$ 5,000 Limit Hold'em24th World Series of Poker - WSOP 1993, Las Vegas",1st,"$ 2,985"
