Date,Event Name,Placement,Earning
03-Dec-2010,"$ 10,000 + 30 No Limit Hold'em - Championship Event2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",83rd,"$ 10,524"
28-Oct-2010,"$ 9,700 + 300 No Limit Hold'em - Championship2010 World Poker Finals, Mashantucket",11th,"$ 7,040"
05-Jul-2010,"$ 10,000 World Championship - No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",463rd,"$ 30,000"
28-Jun-2010,"$ 5,000 Pot Limit Omaha41st World Series of Poker - WSOP 2010, Las Vegas",16th,"$ 12,669"
10-Jun-2010,"$ 1,500 Pot Limit Omaha41st World Series of Poker - WSOP 2010, Las Vegas",64th,"$ 46,678"
11-Apr-2010,"$ 25,000 + 600 No Limit Hold'em - Bounty ShootoutNorth American Poker Tour - PokerStars NAPT Mohegan Sun, Uncasville",1st,"$ 27,519"
05-Mar-2010,"$ 20,000 No Limit Hold'em NBC National Heads-Up Championship 2010, Las Vegas",5th,"$ 19,479"
23-Feb-2010,"$ 25,000 + 600 Invitational High Roller Bounty Shootout 2010 Deep Stack Extravaganza, Las Vegas",11th,"$ 3,357"
19-Jan-2010,"$ 1,000 + 80 No Limit Hold'em - Deepstack2010 Southern Poker Championship, Biloxi",1st,"$ 475,000"
08-Dec-2009,"$ 5,000 + 180 H.O.R.S.E.2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",1st,"$ 75,000"
05-Dec-2009,"$ 1,000 + 80 No Limit Hold'em2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",8th,"$ 5,000"
16-Oct-2009,"$ 10,000 + 300 Pot Limit OmahaFesta al Lago, Las Vegas",3rd,"$ 60,818"
26-Sep-2009,"£ 10,000 + 350 No Limit Hold'em - WSOPE Main EventWorld Series Of Poker Europe - WSOPE 2009, London",4th,"$ 100,280"
13-Jun-2009,"$ 10,000 World Championship Heads-Up40th World Series of Poker - WSOP 2009, Las Vegas",16th,"$ 9,291"
04-Jun-2009,"$ 2,000 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",63rd,"$ 31,040"
12-Mar-2009,"$ 1,000 + 60 Pot Limit OmahaThe Wynn Classic , Las Vegas",2nd,"$ 440,620"
19-Feb-2009,"$ 5,000 + 100 No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",4th,"$ 38,424"
10-Feb-2009,"$ 1,000 + 65 No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",22nd,"$ 7,639"
07-Feb-2009,"$ 970 + 30 No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",37th,"$ 35,211"
24-Sep-2008,"£ 5,000 + 250 Pot Limit OmahaWorld Series Of Poker Europe - WSOPE 2008, London",8th,"$ 71,392"
28-Jun-2008,"$ 1,000 + 80 No Limit Hold'emBellagio Weekly Tournaments - Jun 2008, Las Vegas",13th,"$ 2,202"
16-Jun-2008,"$ 2,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",22nd,"$ 3,980"
01-Apr-2008,"€ 4,700 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",1st,"$ 48,763"
