Date,Event Name,Placement,Earning
17-Jun-2012,"$ 1,000 No Limit Hold'em (Event #33)43rd World Series of Poker - WSOP 2012, Las Vegas",51st,"$ 48,130"
05-Jun-2012,"$ 2,500 No Limit Hold'emDeep Stack Extravaganza III, Las Vegas",10th,"$ 43,140"
17-May-2012,"$ 5,000 + 180 No Limit Hold'emWorld Poker Tour - WPT World Championship, Las Vegas",8th,"$ 29,948"
18-Apr-2012,"€ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",10th,"$ 28,838"
07-Jan-2012,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2012, Paradise Island",22nd,"$ 29,780"
09-Nov-2011,"€ 5,000 No Limit Hold'em - Dutch OpenMaster Classics of Poker (MCOP) 2011, Amsterdam",7th,"$ 3,777"
07-Oct-2011,"€ 2,500 + 180 6-Max No Limit Hold'emWorld Series Of Poker Europe - WSOPE 2011, Cannes",24th,"$ 31,855"
12-Jun-2011,"$ 1,000 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",32nd,"$ 6,918"
08-Jun-2011,"$ 1,500 No Limit Hold'em - Shootout42nd World Series of Poker - WSOP 2011, Las Vegas",88th,"$ 9,747"
14-May-2011,"$ 25,000 + 500 No Limit Hold'em - WPT ChampionshipNinth Annual Five Star World Poker Classic, Las Vegas",7th,"$ 12,330"
09-May-2011,"€ 5,000 + 250 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Madrid Grand Final, Madrid",10th,"$ 13,073"
03-Dec-2010,"$ 10,000 + 30 No Limit Hold'em - Championship Event2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",60th,"$ 52,000"
22-Oct-2010,"$ 1,600 No Limit Hold'em - Main EventWSOP Circuit - WSOPC Hammond, Hammond",70th,"$ 81,137"
12-Oct-2010,"$ 1,000 + 80 No Limit Hold'emFesta Al Lago, Las Vegas",3rd,"$ 10,099"
