Date,Event Name,Placement,Earning
12-Jul-1994,"$ 200 + 30 Limit Hold'emGold Coast Open, Las Vegas",8th,$ 710
09-Nov-1993,"$ 200 + 20 Seven Card Stud Hi/Lo SplitLA Poker Open, Gardena",7th,"$ 13,006"
18-Jul-1992,"$ 200 + 30 Limit Hold'emGold Coast Open, Las Vegas",2nd,"$ 13,112"
14-Jul-1992,"$ 200 + 30 Limit Hold'emGold Coast Open, Las Vegas",2nd,
,,,"$ 4,398"
01-Jul-2023,"$ 2,500 Mixed Games: Big Bet (Bracelet Event 73)54th World Series of Poker - WSOP 2023, Las Vegas",46th,"$ 2,020"
08-Dec-2022,"$ 970 + 130 No Limit Hold'em - WPT Prime ChampionshipWorld Poker Tour - WPT World Championship at Wynn Las Vegas, Las Vegas",512th,"$ 2,553"
29-Jul-2022,"$ 1,700 No Limit Hold'em - Main Event (WSOPC Ring Event 10)World Series of Poker Circuit - WSOPC Dallas/Oklahoma, Durant",131st,"$ 3,755"
22-Jun-2022,"$ 1,500 Eight Game Mix - Six-Handed (Event #48)53rd World Series of Poker - WSOP 2022, Las Vegas",43rd,"$ 72,410"
02-Jul-2021,"$ 4,625 + 375 No Limit Hold'em - WPT Venetian (Event #88)DeepStack Championship Poker Series (MSPT, WPT, WPTDS, PokerGO Tour), Las Vegas",11th,"$ 3,861"
25-Oct-2018,"$ 1,100 No Limit Hold'em - Main Event (Event #6)Heartland Poker Tour - HPT Daytona Beach, Daytona Beach",17th,"$ 2,680"
26-Jul-2018,"$ 1,500 No Limit Hold'em -  FSPC Championship2018 Florida State Poker Championships, Pompano Beach",59th,"$ 1,850"
30-Jun-2018,"$ 888 No Limit Hold'em - Crazy Eights (Event #62)49th World Series of Poker - WSOP 2018, Las Vegas",660th,"$ 21,028"
23-Jun-2018,"$ 10,000 Pot Limit Omaha - Championship (Event #49)49th World Series of Poker - WSOP 2018, Las Vegas",35th,"$ 3,760"
15-Jun-2018,"$ 1,000 No Limit Hold'em - Seniors (Event #32)49th World Series of Poker - WSOP 2018, Las Vegas",171st,"$ 3,183"
